id_code,experiment,plate,well,sirna,well_type
RPE-07_1_H22,RPE-07,1,H22,1116,positive_control
RPE-07_1_J03,RPE-07,1,J03,1129,positive_control
RPE-07_1_J07,RPE-07,1,J07,1134,positive_control
RPE-07_1_J11,RPE-07,1,J11,1108,positive_control
RPE-07_1_J15,RPE-07,1,J15,1130,positive_control
RPE-07_1_J19,RPE-07,1,J19,1136,positive_control
RPE-07_1_J22,RPE-07,1,J22,1117,positive_control
RPE-07_1_M03,RPE-07,1,M03,1115,positive_control
RPE-07_1_M07,RPE-07,1,M07,1124,positive_control
RPE-07_1_M11,RPE-07,1,M11,1123,positive_control
RPE-07_1_M15,RPE-07,1,M15,1114,positive_control
RPE-07_1_M19,RPE-07,1,M19,1109,positive_control
RPE-07_1_M22,RPE-07,1,M22,1128,positive_control
RPE-07_2_B02,RPE-07,2,B02,1138,negative_control
RPE-07_2_C03,RPE-07,2,C03,1135,positive_control
RPE-07_2_C07,RPE-07,2,C07,1130,positive_control
RPE-07_2_C11,RPE-07,2,C11,1124,positive_control
RPE-07_2_C15,RPE-07,2,C15,1113,positive_control
RPE-07_2_C19,RPE-07,2,C19,1109,positive_control
RPE-07_2_C22,RPE-07,2,C22,1131,positive_control
RPE-07_2_F03,RPE-07,2,F03,1121,positive_control
RPE-07_2_F07,RPE-07,2,F07,1128,positive_control
RPE-07_2_F11,RPE-07,2,F11,1112,positive_control
RPE-07_2_F15,RPE-07,2,F15,1114,positive_control
RPE-07_2_F19,RPE-07,2,F19,1110,positive_control
RPE-07_2_F22,RPE-07,2,F22,1127,positive_control
RPE-07_2_H03,RPE-07,2,H03,1115,positive_control
RPE-07_2_H07,RPE-07,2,H07,1117,positive_control
RPE-07_2_H11,RPE-07,2,H11,1122,positive_control
RPE-07_2_H15,RPE-07,2,H15,1125,positive_control
RPE-07_2_H19,RPE-07,2,H19,1118,positive_control
RPE-07_2_H22,RPE-07,2,H22,1137,positive_control
RPE-07_2_J03,RPE-07,2,J03,1120,positive_control
RPE-07_2_J07,RPE-07,2,J07,1116,positive_control
RPE-07_2_J11,RPE-07,2,J11,1134,positive_control
RPE-07_2_J15,RPE-07,2,J15,1132,positive_control
RPE-07_2_J19,RPE-07,2,J19,1111,positive_control
RPE-07_2_J22,RPE-07,2,J22,1119,positive_control
RPE-07_2_M03,RPE-07,2,M03,1136,positive_control
RPE-07_2_M07,RPE-07,2,M07,1123,positive_control
RPE-07_2_M11,RPE-07,2,M11,1133,positive_control
RPE-07_2_M15,RPE-07,2,M15,1129,positive_control
RPE-07_2_M19,RPE-07,2,M19,1126,positive_control
RPE-07_2_M22,RPE-07,2,M22,1108,positive_control
RPE-07_3_B02,RPE-07,3,B02,1138,negative_control
RPE-07_3_C03,RPE-07,3,C03,1111,positive_control
RPE-07_3_C07,RPE-07,3,C07,1115,positive_control
RPE-07_3_C11,RPE-07,3,C11,1127,positive_control
RPE-07_3_C15,RPE-07,3,C15,1136,positive_control
RPE-07_3_C19,RPE-07,3,C19,1116,positive_control
RPE-07_3_C22,RPE-07,3,C22,1125,positive_control
RPE-07_3_F03,RPE-07,3,F03,1110,positive_control
RPE-07_3_F07,RPE-07,3,F07,1118,positive_control
RPE-07_3_F11,RPE-07,3,F11,1112,positive_control
RPE-07_3_F15,RPE-07,3,F15,1137,positive_control
RPE-07_3_F19,RPE-07,3,F19,1123,positive_control
RPE-07_3_F22,RPE-07,3,F22,1131,positive_control
RPE-07_3_H03,RPE-07,3,H03,1121,positive_control
RPE-07_3_H07,RPE-07,3,H07,1132,positive_control
RPE-07_3_H11,RPE-07,3,H11,1133,positive_control
RPE-07_3_H15,RPE-07,3,H15,1130,positive_control
RPE-07_3_H19,RPE-07,3,H19,1119,positive_control
RPE-07_3_H22,RPE-07,3,H22,1134,positive_control
RPE-07_3_J03,RPE-07,3,J03,1126,positive_control
RPE-07_3_J07,RPE-07,3,J07,1117,positive_control
RPE-07_3_J11,RPE-07,3,J11,1120,positive_control
RPE-07_3_J15,RPE-07,3,J15,1128,positive_control
RPE-07_3_J19,RPE-07,3,J19,1113,positive_control
RPE-07_3_J22,RPE-07,3,J22,1122,positive_control
RPE-07_3_M03,RPE-07,3,M03,1108,positive_control
RPE-07_3_M07,RPE-07,3,M07,1129,positive_control
RPE-07_3_M11,RPE-07,3,M11,1114,positive_control
RPE-07_3_M15,RPE-07,3,M15,1109,positive_control
RPE-07_3_M19,RPE-07,3,M19,1135,positive_control
RPE-07_3_M22,RPE-07,3,M22,1124,positive_control
RPE-07_4_B02,RPE-07,4,B02,1138,negative_control
RPE-07_4_C03,RPE-07,4,C03,1108,positive_control
RPE-07_4_C07,RPE-07,4,C07,1112,positive_control
RPE-07_4_C11,RPE-07,4,C11,1137,positive_control
RPE-07_4_C15,RPE-07,4,C15,1114,positive_control
RPE-07_4_C19,RPE-07,4,C19,1134,positive_control
RPE-07_4_C22,RPE-07,4,C22,1135,positive_control
RPE-07_4_F03,RPE-07,4,F03,1121,positive_control
RPE-07_4_F07,RPE-07,4,F07,1136,positive_control
RPE-07_4_F11,RPE-07,4,F11,1132,positive_control
RPE-07_4_F15,RPE-07,4,F15,1127,positive_control
RPE-07_4_F19,RPE-07,4,F19,1115,positive_control
RPE-07_4_F22,RPE-07,4,F22,1119,positive_control
RPE-07_4_H03,RPE-07,4,H03,1122,positive_control
RPE-07_4_H07,RPE-07,4,H07,1138,negative_control
RPE-07_4_H11,RPE-07,4,H11,1126,positive_control
RPE-07_4_H15,RPE-07,4,H15,1131,positive_control
RPE-07_4_H19,RPE-07,4,H19,1130,positive_control
RPE-07_4_H22,RPE-07,4,H22,1124,positive_control
RPE-07_4_J03,RPE-07,4,J03,1128,positive_control
RPE-07_4_J07,RPE-07,4,J07,1110,positive_control
RPE-07_4_J11,RPE-07,4,J11,1133,positive_control
RPE-07_4_J15,RPE-07,4,J15,1123,positive_control
RPE-07_4_J19,RPE-07,4,J19,1116,positive_control
RPE-07_4_J22,RPE-07,4,J22,1118,positive_control
RPE-07_4_M03,RPE-07,4,M03,1129,positive_control
RPE-07_4_M07,RPE-07,4,M07,1113,positive_control
RPE-07_4_M11,RPE-07,4,M11,1125,positive_control
RPE-07_4_M15,RPE-07,4,M15,1109,positive_control
RPE-07_4_M19,RPE-07,4,M19,1120,positive_control
RPE-07_4_M22,RPE-07,4,M22,1117,positive_control
U2OS-01_1_B02,U2OS-01,1,B02,1138,negative_control
U2OS-01_1_C03,U2OS-01,1,C03,1110,positive_control
U2OS-01_1_C07,U2OS-01,1,C07,1128,positive_control
U2OS-01_1_C11,U2OS-01,1,C11,1111,positive_control
U2OS-01_1_C15,U2OS-01,1,C15,1127,positive_control
U2OS-01_1_C19,U2OS-01,1,C19,1137,positive_control
U2OS-01_1_C22,U2OS-01,1,C22,1113,positive_control
U2OS-01_1_F03,U2OS-01,1,F03,1118,positive_control
U2OS-01_1_F07,U2OS-01,1,F07,1136,positive_control
U2OS-01_1_F11,U2OS-01,1,F11,1125,positive_control
U2OS-01_1_F15,U2OS-01,1,F15,1114,positive_control
U2OS-01_1_F19,U2OS-01,1,F19,1120,positive_control
U2OS-01_1_F22,U2OS-01,1,F22,1131,positive_control
U2OS-01_1_H03,U2OS-01,1,H03,1126,positive_control
U2OS-01_1_H07,U2OS-01,1,H07,1121,positive_control
U2OS-01_1_H11,U2OS-01,1,H11,1129,positive_control
U2OS-01_1_H15,U2OS-01,1,H15,1119,positive_control
U2OS-01_1_H19,U2OS-01,1,H19,1115,positive_control
U2OS-01_1_H22,U2OS-01,1,H22,1134,positive_control
U2OS-01_1_J03,U2OS-01,1,J03,1130,positive_control
U2OS-01_1_J07,U2OS-01,1,J07,1117,positive_control
U2OS-01_1_J11,U2OS-01,1,J11,1123,positive_control
U2OS-01_1_J15,U2OS-01,1,J15,1112,positive_control
U2OS-01_1_J19,U2OS-01,1,J19,1108,positive_control
U2OS-01_1_J22,U2OS-01,1,J22,1116,positive_control
U2OS-01_1_M03,U2OS-01,1,M03,1132,positive_control
U2OS-01_1_M07,U2OS-01,1,M07,1124,positive_control
U2OS-01_1_M11,U2OS-01,1,M11,1133,positive_control
U2OS-01_1_M15,U2OS-01,1,M15,1135,positive_control
U2OS-01_1_M19,U2OS-01,1,M19,1122,positive_control
U2OS-01_1_M22,U2OS-01,1,M22,1109,positive_control
U2OS-01_2_B02,U2OS-01,2,B02,1138,negative_control
U2OS-01_2_C03,U2OS-01,2,C03,1124,positive_control
U2OS-01_2_C07,U2OS-01,2,C07,1110,positive_control
U2OS-01_2_C11,U2OS-01,2,C11,1118,positive_control
U2OS-01_2_C15,U2OS-01,2,C15,1113,positive_control
U2OS-01_2_C19,U2OS-01,2,C19,1137,positive_control
U2OS-01_2_C22,U2OS-01,2,C22,1114,positive_control
U2OS-01_2_F03,U2OS-01,2,F03,1121,positive_control
U2OS-01_2_F07,U2OS-01,2,F07,1120,positive_control
U2OS-01_2_F11,U2OS-01,2,F11,1123,positive_control
U2OS-01_2_F15,U2OS-01,2,F15,1128,positive_control
U2OS-01_2_F19,U2OS-01,2,F19,1132,positive_control
U2OS-01_2_F22,U2OS-01,2,F22,1117,positive_control
U2OS-01_2_H03,U2OS-01,2,H03,1127,positive_control
U2OS-01_2_H07,U2OS-01,2,H07,1135,positive_control
U2OS-01_2_H11,U2OS-01,2,H11,1129,positive_control
U2OS-01_2_H15,U2OS-01,2,H15,1133,positive_control
U2OS-01_2_H19,U2OS-01,2,H19,1122,positive_control
U2OS-01_2_H22,U2OS-01,2,H22,1125,positive_control
U2OS-01_2_J03,U2OS-01,2,J03,1108,positive_control
U2OS-01_2_J07,U2OS-01,2,J07,1130,positive_control
U2OS-01_2_J11,U2OS-01,2,J11,1134,positive_control
U2OS-01_2_J15,U2OS-01,2,J15,1112,positive_control
U2OS-01_2_J19,U2OS-01,2,J19,1119,positive_control
U2OS-01_2_J22,U2OS-01,2,J22,1109,positive_control
U2OS-01_2_M03,U2OS-01,2,M03,1131,positive_control
U2OS-01_2_M07,U2OS-01,2,M07,1116,positive_control
U2OS-01_2_M11,U2OS-01,2,M11,1126,positive_control
U2OS-01_2_M15,U2OS-01,2,M15,1115,positive_control
U2OS-01_2_M19,U2OS-01,2,M19,1111,positive_control
U2OS-01_2_M22,U2OS-01,2,M22,1136,positive_control
U2OS-01_3_B02,U2OS-01,3,B02,1138,negative_control
U2OS-01_3_C03,U2OS-01,3,C03,1123,positive_control
U2OS-01_3_C07,U2OS-01,3,C07,1124,positive_control
U2OS-01_3_C11,U2OS-01,3,C11,1129,positive_control
U2OS-01_3_C15,U2OS-01,3,C15,1110,positive_control
U2OS-01_3_C19,U2OS-01,3,C19,1119,positive_control
U2OS-01_3_C22,U2OS-01,3,C22,1121,positive_control
U2OS-01_3_F03,U2OS-01,3,F03,1125,positive_control
U2OS-01_3_F07,U2OS-01,3,F07,1130,positive_control
U2OS-01_3_F11,U2OS-01,3,F11,1109,positive_control
U2OS-01_3_F15,U2OS-01,3,F15,1111,positive_control
U2OS-01_3_F19,U2OS-01,3,F19,1115,positive_control
U2OS-01_3_F22,U2OS-01,3,F22,1128,positive_control
U2OS-01_3_H03,U2OS-01,3,H03,1133,positive_control
U2OS-01_3_H07,U2OS-01,3,H07,1116,positive_control
U2OS-01_3_H11,U2OS-01,3,H11,1120,positive_control
U2OS-01_3_H15,U2OS-01,3,H15,1131,positive_control
U2OS-01_3_H19,U2OS-01,3,H19,1117,positive_control
U2OS-01_3_H22,U2OS-01,3,H22,1137,positive_control
U2OS-01_3_J03,U2OS-01,3,J03,1118,positive_control
U2OS-01_3_J07,U2OS-01,3,J07,1112,positive_control
U2OS-01_3_J11,U2OS-01,3,J11,1127,positive_control
U2OS-01_3_J15,U2OS-01,3,J15,1126,positive_control
U2OS-01_3_J19,U2OS-01,3,J19,1136,positive_control
U2OS-01_3_J22,U2OS-01,3,J22,1108,positive_control
U2OS-01_3_M03,U2OS-01,3,M03,1122,positive_control
U2OS-01_3_M07,U2OS-01,3,M07,1135,positive_control
U2OS-01_3_M11,U2OS-01,3,M11,1113,positive_control
U2OS-01_3_M15,U2OS-01,3,M15,1114,positive_control
U2OS-01_3_M19,U2OS-01,3,M19,1134,positive_control
U2OS-01_3_M22,U2OS-01,3,M22,1132,positive_control
U2OS-01_4_B02,U2OS-01,4,B02,1138,negative_control
U2OS-01_4_C03,U2OS-01,4,C03,1117,positive_control
U2OS-01_4_C07,U2OS-01,4,C07,1118,positive_control
U2OS-01_4_C11,U2OS-01,4,C11,1121,positive_control
U2OS-01_4_C15,U2OS-01,4,C15,1136,positive_control
U2OS-01_4_C19,U2OS-01,4,C19,1110,positive_control
U2OS-01_4_C22,U2OS-01,4,C22,1124,positive_control
U2OS-01_4_F03,U2OS-01,4,F03,1120,positive_control
U2OS-01_4_F07,U2OS-01,4,F07,1108,positive_control
U2OS-01_4_F11,U2OS-01,4,F11,1131,positive_control
U2OS-01_4_F15,U2OS-01,4,F15,1137,positive_control
U2OS-01_4_F19,U2OS-01,4,F19,1134,positive_control
U2OS-01_4_F22,U2OS-01,4,F22,1129,positive_control
U2OS-01_4_H03,U2OS-01,4,H03,1109,positive_control
U2OS-01_4_H07,U2OS-01,4,H07,1123,positive_control
U2OS-01_4_H11,U2OS-01,4,H11,1127,positive_control
U2OS-01_4_H15,U2OS-01,4,H15,1135,positive_control
U2OS-01_4_H19,U2OS-01,4,H19,1115,positive_control
U2OS-01_4_H22,U2OS-01,4,H22,1111,positive_control
U2OS-01_4_J03,U2OS-01,4,J03,1114,positive_control
U2OS-01_4_J07,U2OS-01,4,J07,1116,positive_control
U2OS-01_4_J11,U2OS-01,4,J11,1132,positive_control
U2OS-01_4_J15,U2OS-01,4,J15,1130,positive_control
U2OS-01_4_J19,U2OS-01,4,J19,1113,positive_control
U2OS-01_4_J22,U2OS-01,4,J22,1133,positive_control
U2OS-01_4_M03,U2OS-01,4,M03,1125,positive_control
U2OS-01_4_M07,U2OS-01,4,M07,1126,positive_control
U2OS-01_4_M11,U2OS-01,4,M11,1119,positive_control
U2OS-01_4_M15,U2OS-01,4,M15,1122,positive_control
U2OS-01_4_M19,U2OS-01,4,M19,1112,positive_control
U2OS-01_4_M22,U2OS-01,4,M22,1128,positive_control
U2OS-02_1_B02,U2OS-02,1,B02,1138,negative_control
U2OS-02_1_C03,U2OS-02,1,C03,1112,positive_control
U2OS-02_1_C07,U2OS-02,1,C07,1113,positive_control
U2OS-02_1_C11,U2OS-02,1,C11,1111,positive_control
U2OS-02_1_C15,U2OS-02,1,C15,1133,positive_control
U2OS-02_1_C19,U2OS-02,1,C19,1131,positive_control
U2OS-02_1_C22,U2OS-02,1,C22,1124,positive_control
U2OS-02_1_F03,U2OS-02,1,F03,1115,positive_control
U2OS-02_1_F07,U2OS-02,1,F07,1123,positive_control
U2OS-02_1_F11,U2OS-02,1,F11,1110,positive_control
U2OS-02_1_F15,U2OS-02,1,F15,1132,positive_control
U2OS-02_1_F19,U2OS-02,1,F19,1134,positive_control
U2OS-02_1_F22,U2OS-02,1,F22,1108,positive_control
U2OS-02_1_H03,U2OS-02,1,H03,1120,positive_control
U2OS-02_1_H07,U2OS-02,1,H07,1137,positive_control
U2OS-02_1_H11,U2OS-02,1,H11,1114,positive_control
U2OS-02_1_H15,U2OS-02,1,H15,1122,positive_control
U2OS-02_1_H19,U2OS-02,1,H19,1126,positive_control
U2OS-02_1_H22,U2OS-02,1,H22,1135,positive_control
U2OS-02_1_J03,U2OS-02,1,J03,1118,positive_control
U2OS-02_1_J07,U2OS-02,1,J07,1109,positive_control
U2OS-02_1_J11,U2OS-02,1,J11,1121,positive_control
U2OS-02_1_J15,U2OS-02,1,J15,1116,positive_control
U2OS-02_1_J19,U2OS-02,1,J19,1117,positive_control
U2OS-02_1_J22,U2OS-02,1,J22,1136,positive_control
U2OS-02_1_M03,U2OS-02,1,M03,1130,positive_control
U2OS-02_1_M07,U2OS-02,1,M07,1125,positive_control
U2OS-02_1_M11,U2OS-02,1,M11,1129,positive_control
U2OS-02_1_M15,U2OS-02,1,M15,1128,positive_control
U2OS-02_1_M19,U2OS-02,1,M19,1127,positive_control
U2OS-02_1_M22,U2OS-02,1,M22,1119,positive_control
U2OS-02_2_B02,U2OS-02,2,B02,1138,negative_control
U2OS-02_2_C03,U2OS-02,2,C03,1133,positive_control
U2OS-02_2_C07,U2OS-02,2,C07,1134,positive_control
U2OS-02_2_C11,U2OS-02,2,C11,1135,positive_control
U2OS-02_2_C15,U2OS-02,2,C15,1112,positive_control
U2OS-02_2_C19,U2OS-02,2,C19,1123,positive_control
U2OS-02_2_C22,U2OS-02,2,C22,1114,positive_control
U2OS-02_2_F03,U2OS-02,2,F03,1121,positive_control
U2OS-02_2_F07,U2OS-02,2,F07,1111,positive_control
U2OS-02_2_F11,U2OS-02,2,F11,1126,positive_control
U2OS-02_2_F15,U2OS-02,2,F15,1113,positive_control
U2OS-02_2_F19,U2OS-02,2,F19,1120,positive_control
U2OS-02_2_F22,U2OS-02,2,F22,1109,positive_control
U2OS-02_2_H03,U2OS-02,2,H03,1117,positive_control
U2OS-02_2_H07,U2OS-02,2,H07,1115,positive_control
U2OS-02_2_H11,U2OS-02,2,H11,1128,positive_control
U2OS-02_2_H15,U2OS-02,2,H15,1110,positive_control
U2OS-02_2_H19,U2OS-02,2,H19,1124,positive_control
U2OS-02_2_H22,U2OS-02,2,H22,1129,positive_control
U2OS-02_2_J03,U2OS-02,2,J03,1132,positive_control
U2OS-02_2_J07,U2OS-02,2,J07,1122,positive_control
U2OS-02_2_J11,U2OS-02,2,J11,1125,positive_control
U2OS-02_2_J15,U2OS-02,2,J15,1136,positive_control
U2OS-02_2_J19,U2OS-02,2,J19,1137,positive_control
U2OS-02_2_J22,U2OS-02,2,J22,1118,positive_control
U2OS-02_2_M03,U2OS-02,2,M03,1108,positive_control
U2OS-02_2_M07,U2OS-02,2,M07,1116,positive_control
U2OS-02_2_M11,U2OS-02,2,M11,1119,positive_control
U2OS-02_2_M15,U2OS-02,2,M15,1131,positive_control
U2OS-02_2_M19,U2OS-02,2,M19,1130,positive_control
U2OS-02_2_M22,U2OS-02,2,M22,1127,positive_control
U2OS-02_3_B02,U2OS-02,3,B02,1138,negative_control
U2OS-02_3_C03,U2OS-02,3,C03,1119,positive_control
U2OS-02_3_C07,U2OS-02,3,C07,1136,positive_control
U2OS-02_3_C11,U2OS-02,3,C11,1126,positive_control
U2OS-02_3_C15,U2OS-02,3,C15,1113,positive_control
U2OS-02_3_C19,U2OS-02,3,C19,1122,positive_control
U2OS-02_3_C22,U2OS-02,3,C22,1131,positive_control
U2OS-02_3_F03,U2OS-02,3,F03,1133,positive_control
U2OS-02_3_F07,U2OS-02,3,F07,1120,positive_control
U2OS-02_3_F11,U2OS-02,3,F11,1112,positive_control
U2OS-02_3_F15,U2OS-02,3,F15,1111,positive_control
U2OS-02_3_F19,U2OS-02,3,F19,1135,positive_control
U2OS-02_3_F22,U2OS-02,3,F22,1128,positive_control
U2OS-02_3_H03,U2OS-02,3,H03,1114,positive_control
U2OS-02_3_H07,U2OS-02,3,H07,1110,positive_control
U2OS-02_3_H11,U2OS-02,3,H11,1124,positive_control
U2OS-02_3_H15,U2OS-02,3,H15,1116,positive_control
U2OS-02_3_H19,U2OS-02,3,H19,1132,positive_control
U2OS-02_3_H22,U2OS-02,3,H22,1117,positive_control
U2OS-02_3_J03,U2OS-02,3,J03,1108,positive_control
U2OS-02_3_J07,U2OS-02,3,J07,1125,positive_control
U2OS-02_3_J11,U2OS-02,3,J11,1134,positive_control
U2OS-02_3_J15,U2OS-02,3,J15,1115,positive_control
U2OS-02_3_J19,U2OS-02,3,J19,1121,positive_control
U2OS-02_3_J22,U2OS-02,3,J22,1130,positive_control
U2OS-02_3_M03,U2OS-02,3,M03,1129,positive_control
U2OS-02_3_M07,U2OS-02,3,M07,1137,positive_control
U2OS-02_3_M11,U2OS-02,3,M11,1127,positive_control
U2OS-02_3_M15,U2OS-02,3,M15,1109,positive_control
U2OS-02_3_M19,U2OS-02,3,M19,1118,positive_control
U2OS-02_3_M22,U2OS-02,3,M22,1123,positive_control
U2OS-02_4_B02,U2OS-02,4,B02,1138,negative_control
U2OS-02_4_C03,U2OS-02,4,C03,1133,positive_control
U2OS-02_4_C07,U2OS-02,4,C07,1115,positive_control
U2OS-02_4_C11,U2OS-02,4,C11,1111,positive_control
U2OS-02_4_C15,U2OS-02,4,C15,1125,positive_control
U2OS-02_4_C19,U2OS-02,4,C19,1132,positive_control
U2OS-02_4_C22,U2OS-02,4,C22,1128,positive_control
U2OS-02_4_F03,U2OS-02,4,F03,1122,positive_control
U2OS-02_4_F07,U2OS-02,4,F07,1134,positive_control
U2OS-02_4_F11,U2OS-02,4,F11,1137,positive_control
U2OS-02_4_F15,U2OS-02,4,F15,1116,positive_control
U2OS-02_4_F19,U2OS-02,4,F19,1112,positive_control
U2OS-02_4_F22,U2OS-02,4,F22,1123,positive_control
U2OS-02_4_H03,U2OS-02,4,H03,1110,positive_control
U2OS-02_4_H07,U2OS-02,4,H07,1131,positive_control
U2OS-02_4_H11,U2OS-02,4,H11,1113,positive_control
U2OS-02_4_H15,U2OS-02,4,H15,1126,positive_control
U2OS-02_4_H19,U2OS-02,4,H19,1109,positive_control
U2OS-02_4_H22,U2OS-02,4,H22,1129,positive_control
U2OS-02_4_J03,U2OS-02,4,J03,1130,positive_control
U2OS-02_4_J07,U2OS-02,4,J07,1118,positive_control
U2OS-02_4_J11,U2OS-02,4,J11,1117,positive_control
U2OS-02_4_J15,U2OS-02,4,J15,1114,positive_control
U2OS-02_4_J19,U2OS-02,4,J19,1135,positive_control
U2OS-02_4_J22,U2OS-02,4,J22,1136,positive_control
U2OS-02_4_M03,U2OS-02,4,M03,1124,positive_control
U2OS-02_4_M07,U2OS-02,4,M07,1120,positive_control
U2OS-02_4_M11,U2OS-02,4,M11,1121,positive_control
U2OS-02_4_M15,U2OS-02,4,M15,1108,positive_control
U2OS-02_4_M19,U2OS-02,4,M19,1127,positive_control
U2OS-02_4_M22,U2OS-02,4,M22,1119,positive_control
U2OS-03_1_B02,U2OS-03,1,B02,1138,negative_control
U2OS-03_1_C03,U2OS-03,1,C03,1117,positive_control
U2OS-03_1_C07,U2OS-03,1,C07,1121,positive_control
U2OS-03_1_C11,U2OS-03,1,C11,1120,positive_control
U2OS-03_1_C15,U2OS-03,1,C15,1113,positive_control
U2OS-03_1_C19,U2OS-03,1,C19,1133,positive_control
U2OS-03_1_C22,U2OS-03,1,C22,1111,positive_control
U2OS-03_1_F03,U2OS-03,1,F03,1125,positive_control
U2OS-03_1_F07,U2OS-03,1,F07,1128,positive_control
U2OS-03_1_F11,U2OS-03,1,F11,1122,positive_control
U2OS-03_1_F15,U2OS-03,1,F15,1108,positive_control
U2OS-03_1_F19,U2OS-03,1,F19,1131,positive_control
U2OS-03_1_F22,U2OS-03,1,F22,1127,positive_control
U2OS-03_1_H03,U2OS-03,1,H03,1126,positive_control
U2OS-03_1_H07,U2OS-03,1,H07,1135,positive_control
U2OS-03_1_H11,U2OS-03,1,H11,1118,positive_control
U2OS-03_1_H15,U2OS-03,1,H15,1109,positive_control
U2OS-03_1_H19,U2OS-03,1,H19,1115,positive_control
U2OS-03_1_H22,U2OS-03,1,H22,1137,positive_control
U2OS-03_1_J03,U2OS-03,1,J03,1116,positive_control
U2OS-03_1_J07,U2OS-03,1,J07,1110,positive_control
U2OS-03_1_J11,U2OS-03,1,J11,1119,positive_control
U2OS-03_1_J15,U2OS-03,1,J15,1130,positive_control
U2OS-03_1_J19,U2OS-03,1,J19,1129,positive_control
U2OS-03_1_J22,U2OS-03,1,J22,1114,positive_control
U2OS-03_1_M03,U2OS-03,1,M03,1123,positive_control
U2OS-03_1_M07,U2OS-03,1,M07,1136,positive_control
U2OS-03_1_M11,U2OS-03,1,M11,1112,positive_control
U2OS-03_1_M15,U2OS-03,1,M15,1132,positive_control
U2OS-03_1_M19,U2OS-03,1,M19,1134,positive_control
U2OS-03_1_M22,U2OS-03,1,M22,1124,positive_control
U2OS-03_2_B02,U2OS-03,2,B02,1138,negative_control
U2OS-03_2_C03,U2OS-03,2,C03,1123,positive_control
U2OS-03_2_C07,U2OS-03,2,C07,1110,positive_control
U2OS-03_2_C11,U2OS-03,2,C11,1122,positive_control
U2OS-03_2_C15,U2OS-03,2,C15,1135,positive_control
U2OS-03_2_C19,U2OS-03,2,C19,1137,positive_control
U2OS-03_2_C22,U2OS-03,2,C22,1124,positive_control
U2OS-03_2_F03,U2OS-03,2,F03,1108,positive_control
U2OS-03_2_F07,U2OS-03,2,F07,1125,positive_control
U2OS-03_2_F11,U2OS-03,2,F11,1129,positive_control
U2OS-03_2_F15,U2OS-03,2,F15,1109,positive_control
U2OS-03_2_F19,U2OS-03,2,F19,1112,positive_control
U2OS-03_2_F22,U2OS-03,2,F22,1136,positive_control
U2OS-03_2_H03,U2OS-03,2,H03,1130,positive_control
U2OS-03_2_H07,U2OS-03,2,H07,1111,positive_control
U2OS-03_2_H11,U2OS-03,2,H11,1120,positive_control
U2OS-03_2_H15,U2OS-03,2,H15,1113,positive_control
U2OS-03_2_H19,U2OS-03,2,H19,1115,positive_control
U2OS-03_2_H22,U2OS-03,2,H22,1133,positive_control
U2OS-03_2_J03,U2OS-03,2,J03,1134,positive_control
U2OS-03_2_J07,U2OS-03,2,J07,1117,positive_control
U2OS-03_2_J11,U2OS-03,2,J11,1116,positive_control
U2OS-03_2_J15,U2OS-03,2,J15,1131,positive_control
U2OS-03_2_J19,U2OS-03,2,J19,1132,positive_control
U2OS-03_2_J22,U2OS-03,2,J22,1118,positive_control
U2OS-03_2_M03,U2OS-03,2,M03,1126,positive_control
U2OS-03_2_M07,U2OS-03,2,M07,1127,positive_control
U2OS-03_2_M11,U2OS-03,2,M11,1119,positive_control
U2OS-03_2_M15,U2OS-03,2,M15,1114,positive_control
U2OS-03_2_M19,U2OS-03,2,M19,1121,positive_control
U2OS-03_2_M22,U2OS-03,2,M22,1128,positive_control
U2OS-03_3_B02,U2OS-03,3,B02,1138,negative_control
U2OS-03_3_C03,U2OS-03,3,C03,1116,positive_control
U2OS-03_3_C07,U2OS-03,3,C07,1136,positive_control
U2OS-03_3_C11,U2OS-03,3,C11,1130,positive_control
U2OS-03_3_C15,U2OS-03,3,C15,1108,positive_control
U2OS-03_3_C19,U2OS-03,3,C19,1124,positive_control
U2OS-03_3_C22,U2OS-03,3,C22,1135,positive_control
U2OS-03_3_F03,U2OS-03,3,F03,1118,positive_control
U2OS-03_3_F07,U2OS-03,3,F07,1119,positive_control
U2OS-03_3_F11,U2OS-03,3,F11,1121,positive_control
U2OS-03_3_F15,U2OS-03,3,F15,1133,positive_control
U2OS-03_3_F19,U2OS-03,3,F19,1131,positive_control
U2OS-03_3_F22,U2OS-03,3,F22,1111,positive_control
U2OS-03_3_H03,U2OS-03,3,H03,1123,positive_control
U2OS-03_3_H07,U2OS-03,3,H07,1113,positive_control
U2OS-03_3_H11,U2OS-03,3,H11,1117,positive_control
U2OS-03_3_H15,U2OS-03,3,H15,1110,positive_control
U2OS-03_3_H19,U2OS-03,3,H19,1115,positive_control
U2OS-03_3_H22,U2OS-03,3,H22,1137,positive_control
U2OS-03_3_J03,U2OS-03,3,J03,1132,positive_control
U2OS-03_3_J07,U2OS-03,3,J07,1120,positive_control
U2OS-03_3_J11,U2OS-03,3,J11,1129,positive_control
U2OS-03_3_J15,U2OS-03,3,J15,1134,positive_control
U2OS-03_3_J19,U2OS-03,3,J19,1128,positive_control
U2OS-03_3_J22,U2OS-03,3,J22,1114,positive_control
U2OS-03_3_M03,U2OS-03,3,M03,1127,positive_control
U2OS-03_3_M07,U2OS-03,3,M07,1126,positive_control
